@id,name,place,type,@geometry,lon,lat,landuse,name:kn,operator,short_name,admin_level,boundary,is_in,website,source,alt_name,wikipedia,name:ml,old_name,addr:postcode,name:ta,name:kn:iso15919,wikidata,@relations,addr:city,official_name,name:en,note,fixme,full_name,schools_nearby,parks_nearby,metro_nearby_km,avg_rent,safety_score
node/4688312807,Chokkanahalli,neighbourhood,,,77.6263539,13.0850788,,ಚೊಕ್ಕನಹಳ್ಳಿ,,,,,,,,,,,,,,,,,,,,,,,13,6,3.61,75000,6.0
node/4692685699,Keshavaraj Layout,neighbourhood,,,77.6269272,12.9708978,,ಕೇಶವರಾಜ್ ಲೇಔಟ್,,,,,,,,,,,,,கேசவராஜ் லேஅவுட்,,,,,,,,,,3,5,4.06,50000,5.4
node/4803391616,Officers Colony,neighbourhood,,,77.6150863,12.9632532,,ಆಫಿಸರ್ಸ್ ಕಾಲೋನಿ,,,,,,,,,,,,,,,,,,,,,,,7,5,1.42,15000,9.4
node/4803391617,Yellagondanpalya,neighbourhood,,,77.6130746,12.9624115,,ಎಲ್ಲಗೊಂಡನಪಾಳ್ಯ,,,,,,,,,,,,,,,,,,,,,,,9,2,2.72,30000,7.3
node/4803391619,Xavier Layout,neighbourhood,,,77.6127125,12.9646019,,ಕ್ಸೇವಿಯರ್ ಲೇಔಟ್,,,,,,,,,,,,,,,,,,,,,,,10,1,1.01,50000,5.7
node/4908513642,Yelachenahalli,neighbourhood,,,77.5700846,12.897971,,ಯಲಚೇನಹಳ್ಳಿ,,,,,,,,,,,,,எலச்சேனஹல்லி,,,,,,,,,,11,8,0.88,30000,6.3
node/5112283538,Justice Bheemiah Layout,neighbourhood,,,77.6945617,13.0029155,,ಜಸ್ಟೀಸ್ ಭೀಮಯ್ಯ ಲೇಔಟ್,,,,,,,,,,,,,,,,,,,,,,,4,10,1.13,75000,9.0
node/5250142956,Gavipuram,neighbourhood,,,77.5623929,12.9479343,,ಗವಿಪುರಂ,,,,,,,,,,,,,கவிபுரம்,,,,,,,,,,9,10,0.94,40000,8.0
node/5277512119,Concept City,neighbourhood,,,77.4917699,12.9062295,,ಕಾನ್ಸೆಪ್ಟ್ ಸಿಟಿ,,,,,,,,,,,,,,,,,,,,,,,13,8,0.85,15000,5.7
node/5339097995,Sudhama Nagar,neighbourhood,,,77.6610345,12.9627471,,ಸುಧಾಮ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,3,9,0.73,60000,5.5
node/5339114465,Shivalingaiah Colony,neighbourhood,,,77.6566232,12.9637948,,ಶಿವಲಿಂಗಯ್ಯ ಕಾಲೊನಿ,,,,,,,,,,,,,,,,,,,,,,,5,4,0.79,30000,4.8
node/5339118338,HAL Township,neighbourhood,,,77.6631129,12.9609594,,ಎಚ್ಎಎಲ್ ಟೌನ್‌ಷಿಪ್,,,,,,,,,,എച് എ എൽ ടൗൺഷിപ്പ്,HAL Sanitary Board,,,,,[object Object],,,,,,,13,5,2.75,50000,6.9
node/5469373810,Krishna Reddy Colony,neighbourhood,,,77.6371896,12.9562218,,ಕೃಷ್ಣರೆಡ್ಡಿ ಕಾಲೋನಿ,,,,,,,,,,,,,,,,,,,,,,,6,9,4.52,60000,6.6
node/5490015858,Indiranagar 3rd Stage,neighbourhood,,,77.6388125,12.9752555,,ಇಂದಿರಾನಗರ ೩ನೇ ಹಂತ,,,,,,,,,,,,,,,,,,,,,,,15,9,2.13,15000,7.1
node/5519076249,New Baiyyappanahalli Extension,neighbourhood,,,77.6457345,12.9870838,,ಹೊಸ ಬಯ್ಯಪ್ಪನಹಳ್ಳಿ ಎಕ್ಸ್‌ಟೆನ್ಷನ್,,,,,,,,,,,,,,,,,,,,,,,14,7,2.48,75000,9.3
node/5519077333,Sadananda Nagar,neighbourhood,,,77.6578762,12.9959987,,ಸದಾನಂದ ನಗರ,,,,,,,,,,,East of NGEF Layout,,,,,,,,,,,,11,2,1.59,80000,6.9
node/5519077334,Ramaswamy Layout,neighbourhood,,,77.6471078,12.9887931,,ರಾಮಸ್ವಾಮಿ ಲೇಔಟ್,,,,,,,,,,,,,ராமசுவாமி லேஅவுட்,,,,,,,,,,12,4,4.85,50000,9.2
node/5537275042,Koramangala 7th Block,neighbourhood,,,77.6134783,12.9364846,,ಕೋರಮಂಗಲ ೭ನೇ ಬ್ಲಾಕ್,,,,,,,,,,,,,,,,,,,,,,,10,6,4.11,15000,5.7
node/5726430220,Jayaraj Nagar,neighbourhood,,,77.6256751,12.9810639,,ಜಯರಾಜ್ ನಗರ,,,,,,,,,,,,,ஜெயராஜ் நகர்,,,,,,,,,,11,1,2.4,15000,6.0
node/5726430821,Dodakattappa,neighbourhood,,,77.6255794,12.9775809,,ದೊಡ್ಡಕಟ್ಟಪ್ಪ,,,,,,,,,,,,,,,,,,,,,,,14,8,4.14,40000,6.2
node/5726430822,Hoysala Nagar,neighbourhood,,,77.6273767,12.9802093,,ಹೊಯ್ಸಳನಗರ,,,,,,,,,"en:Murphy Town, Bangalore",,Murphy Town,,,,Q18750366,,,,,,,,15,8,1.92,30000,4.6
node/5726455320,Someshwarpura,neighbourhood,,,77.6228178,12.9757691,,ಸೋಮೇಶ್ವರಪುರ,,,,,,,,,,,,,,,,,,,,,,,8,1,4.44,15000,5.6
node/5726457424,Hanumanthappa Layout,neighbourhood,,,77.6168362,12.976384,,ಹನುಮಂತಪ್ಪ ಬಡಾವಣೆ,,,,,,,,,,,,,,,,,,,,,,,14,2,4.15,80000,6.5
node/5726457434,Yellappa Chetty Layout,neighbourhood,,,77.6182694,12.9775731,,ಎಲ್ಲಪ್ಪಚೆಟ್ಟಿ ಲೇಔಟ್,,,,,,,,,,,,,,,,,,,,,,,10,6,3.89,75000,4.8
node/5810244718,Karishma Hills,neighbourhood,,,77.5338176,12.8886141,,ಕರಿಶ್ಮ ಹಿಲ್ಸ್,,,,,,,,,,,,,கரிஷ்மா ஹில்ஸ்,,,,,,,,,,12,3,2.84,30000,8.3
node/6017945714,Ambalipura,neighbourhood,,,77.667161,12.9173303,,ಅಂಬಲೀಪುರ,,,,,,,,,,,,,அம்பலிபுரா,,,,,,,,,,12,6,1.22,50000,4.1
node/6058180910,Ambedkar Nagar,neighbourhood,,,77.7541055,12.9798531,,ಅಂಬೇಡ್ಕರ್ ನಗರ,,,,,,,,,,,,,அம்பேத்கர் நகர்,,,,,,,,,,8,1,3.46,30000,5.9
node/6255561099,ITI Industrial Estate,neighbourhood,,,77.6983434,12.9965867,,ಐಟಿಐ ಇಂಡಸ್ಟ್ರಿಯಲ್ ಎಸ್ಟೇಟ್,,,,,,,,,,,,,,,,,,,,,,,13,1,3.76,30000,8.8
node/6255561100,Devasandra Industrial Estate,neighbourhood,,,77.7004141,12.9970362,,ದೇವಸಂದ್ರ ಕೈಗಾರಿಕ ಪ್ರದೇಶ,,,,,,,,,,,,,,,,,,,,,,,9,10,4.83,50000,9.3
node/6310532126,Kalahalli,neighbourhood,,,77.6232254,12.9869375,,ಕಲಹಳ್ಳಿ,,,,,,,,,,,,,,,,,,,,,,,5,6,3.65,15000,4.4
node/6318681378,Bhadrappa Layout,neighbourhood,,,77.5785077,13.0510252,,ಭದ್ರಪ್ಪ ಬಡಾವಣೆ,,,,,,,,,,,,,,,,,,,,,,,5,7,3.93,30000,9.0
node/6318681379,Papanna Layout,neighbourhood,,,77.579307,13.0482241,,ಪಾಪಣ್ಣ ಬಡಾವಣೆ,,,,,,,,,,,,,,,,,,,,,,,13,9,2.71,20000,4.4
node/6319011634,Vishweshwaraiah Enclave,neighbourhood,,,77.532776,13.0670785,,ವಿಶ್ವೇಶ್ವರಯ್ಯ ಎನ್‌ಕ್ಲೇವ್,,,,,,,,,,,,,,,,,,,,,,,14,4,0.61,75000,7.5
node/6359847295,Anandapura,neighbourhood,,,77.6923621,13.0239276,,ಆನಂದಪುರ,,,,,,,,,,,,,,,,,,,,,,,13,2,1.81,60000,8.5
node/6441441982,Govindapura,neighbourhood,,,77.6198029,13.0341085,,ಗೋವಿಂದಪುರ,,,,,,,,,,,,,,,,,,,,,,,10,1,3.47,20000,7.6
node/6566428930,Panduranga Nagar,neighbourhood,,,77.5961351,12.8930758,,ಪಾಂಡುರಂಗ ನಗರ,,,,,,,,,,,,,பாண்டுரங்கா நகர்,,,,,,,,,,7,1,3.81,75000,6.3
node/7065395268,Shivapura,neighbourhood,,,77.5066577,13.0265988,,ಶಿವಪುರ,,,,,,,local knowledge,,,,,,,,,,,,,Shivapura Peenya Small industries,,,4,10,0.5,30000,8.4
node/7079707869,PF Layout,neighbourhood,,,77.5330469,12.9676849,,ಪಿಎಫ್ ಲೇಔಟ್,,,,,,,,,,,,,,,,,,,,,,,12,5,2.86,30000,7.5
node/7206360658,Meghanapalya,neighbourhood,,,77.639375,13.0312889,,ಮೇಘನಪಾಳ್ಯ,,,,,,,,,,,,,,,,,,,,,,,7,8,2.18,50000,7.9
node/7208904019,Grace Town,neighbourhood,,,77.6328707,13.0290024,,ಗ್ರೇಸ್ ಟೌನ್,,,,,,,,,,,,,,,,,,,,,,,7,2,3.11,20000,8.7
node/7219295763,West of Chord Road 2nd Stage,neighbourhood,,,77.5475363,12.9988263,,ವೆಸ್ಟ್ ಆಫ್ ಕಾರ್ಡ್ ರಸ್ತೆ ೨ನೇ ಅಂತ,,,,,,,,West of Chord Road II Stage,,,,,,,,,,,,,,,8,1,4.03,20000,4.5
node/7220757407,Attur Layout,neighbourhood,,,77.5680336,13.0994536,,ಅಟ್ಟುರು ಬಡಾವಣೆ,,,,,,,,,,,,,,,,,,,,,,,14,1,1.83,75000,5.7
node/7257126383,Manjunath Nagar,neighbourhood,,,77.5480532,12.9939514,,ಮಂಜುನಾಥ ನಗರ,,,,,,,,Manjunath Nagara,,,,,,,,,,,,,,,12,1,0.83,20000,6.5
node/7274156791,Shirdi Sai Nagara,neighbourhood,,,77.6366043,13.0679511,,ಶಿರಡಿ ಸಾಯಿ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,12,6,4.62,15000,8.5
node/7276562007,NTY Layout,neighbourhood,,,77.5426626,12.9499366,,ಎನ್‌ಟಿವೈ ಲೇಔಟ್,,,,,,,,,,,,,,,,,,,,,,,12,7,2.59,20000,5.1
node/7289130016,Kengeri Satelite Town,neighbourhood,,,77.4869639,12.9236489,,ಕೆಂಗೇರಿ ಸ್ಯಾಟಿಲೈಟ್ ಟೌನ್,,,,,,,,,,,,,,,,,,,,,,,13,2,2.78,15000,8.9
node/7289176012,Maruthi Nagara,neighbourhood,,,77.48146,12.9381629,,ಮಾರುತಿ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,5,4,0.65,50000,5.6
node/7289176014,Bhuvaneshwari Nagara 2nd Stage,neighbourhood,,,77.4907297,12.9432604,,ಬಸವೇಶ್ವರ ನಗರ ೨ನೇ ಅಂತ,,,,,,,,,,,,,,,,,,,,,,,15,1,4.21,75000,8.7
node/7289176015,Bhuvaneshwari Nagara 1st Stage,neighbourhood,,,77.4876344,12.9439871,,ಬಸವೇಶ್ವರ ನಗರ ೧ನೇ ಅಂತ,,,,,,,,,,,,,,,,,,,,,,,8,5,1.39,75000,6.5
node/7289176019,Vinayaka Layout,neighbourhood,,,77.5086468,12.9631421,,ವಿನಾಯಕ ಲೇಔಟ್,,,,,,,,,,,,,,,,,,,,,,,4,8,1.76,50000,4.5
node/7291611547,Rajajinagara 1st R Block,neighbourhood,,,77.5496417,13.0078062,,ರಾಜಾಜಿನಗರ,,,,,,,,,,,,,,,,,,,,,,,5,9,2.42,60000,8.0
node/7293708126,Anepalya,neighbourhood,,,77.6109188,12.9510168,,ಆನೆಪಾಳ್ಯ,,,,,,,,,,,,,,,,,,,,,,,9,1,3.08,75000,7.9
node/7293721308,Craig Park Layout,neighbourhood,,,77.6158386,12.9713834,,ಕ್ರೇಗ್ ಪಾರ್ಕ್ ಲೇಔಟ್,,,,,,,,,,,,,,,,,,,,,,,9,4,1.42,20000,5.5
node/7299773880,Jakkur Layout,neighbourhood,,,77.6011884,13.0701876,,ಜಕ್ಕೂರು ಬಡಾವಣೆ,,,,,,,,,,,,,,,,,,,,,,,9,1,4.07,40000,8.8
node/7299778032,Rachenahalli,neighbourhood,,,77.6232576,13.0588586,,ರಾಚೇನಹಳ್ಳಿ,,,,,,,,,,,,,,,,,,,,,,,8,7,2.82,15000,8.5
node/7299778050,Buvaneswari Nagara,neighbourhood,,,77.6024303,13.0564103,,ಭುವನೇಶ್ವರಿ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,13,6,3.08,30000,6.8
node/7299778051,Amruthnagar,neighbourhood,,,77.5981092,13.0569904,,ಅಮೃತನಗರ,,,,,,,,,,,,,,,,,,,,,,,9,5,2.46,20000,9.2
node/7301358178,Fair Field Layout,neighbourhood,,,77.5862887,12.9853876,,ಫೇರ್ ಫೀಲ್ಡ್ ಲೇಔಟ್,,,,,,,,,,,,,,,,,,,,,,,15,8,3.24,80000,8.1
node/7304848948,Dollars Colony,neighbourhood,,,77.5955558,12.9040098,,ಡಾಲರ್ಸ್ ಕಾಲೋನಿ,,,,,,,,Dollars Layout,,,,,டாலர்ஸ் காலனி,,,,,,,,,,13,2,3.19,60000,6.3
node/7304873402,LR Bande,neighbourhood,,,77.6091599,13.0285268,,ಎಲ್ಆರ್ ಬಂಡೆ,,,,,,,,,,,,,,,,,,,,,,,7,5,2.32,40000,5.5
node/7304873406,Postal and Telecom Colony,neighbourhood,,,77.6178262,13.0124266,,ಪೊಸ್ಟಲ್ ಮತ್ತು ಟೆಲಿಕಾಂ ಕಾಲೋನಿ,,,,,,,,,,,,,,,,,,,,,,,5,8,2.32,50000,4.8
node/7304873407,Kushal Nagar,neighbourhood,,,77.6151144,13.0187848,,ಕುಶಾಲನಗರ,,,,,,,,,,,,,குஷால் நகர்,,,,,,,,,,4,9,2.58,30000,8.7
node/7304953087,Anand Nagar,neighbourhood,,,77.5944561,13.0346991,,ಆನಂದನಗರ,,,,,,,,,,,,,,,,,,,,,,,4,2,3.07,15000,6.3
node/7339673040,MEI Layout,neighbourhood,,,77.5038993,13.0611892,,ಎಂಇಐ ಲೇಔಟ್,,,,,,,,,,,,,,,,,,,,,,,9,3,1.34,50000,5.9
node/7339711384,Achyutha Nagara,neighbourhood,,,77.4847269,13.0898554,,ಅಚ್ಯುತನಗರ,,,,,,,,,,,,,,,,,,,,,,,10,2,0.34,15000,5.8
node/7391586672,Nagamma Nagar,neighbourhood,,,77.5625271,12.9694492,,ನಾಗಮ್ಮ ನಗರ,,,,,,,,,,,,,நாகம்மா நகர்,,,,,,,,,,14,2,2.47,20000,9.5
node/7391586673,Shamana Nagar,neighbourhood,,,77.5427484,12.9602094,,ಶಾಮನ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,4,8,1.41,80000,7.3
node/7391586674,RPC Layout,neighbourhood,,,77.545613,12.9689605,,ಆರ್‌ಪಿಸಿ ಲೇಔಟ್,,,,,,,,Railway Pipeline Chord Layout,,,,,,,,,,Railway Parallel Colony Layout,,,,,10,9,4.74,40000,8.2
node/7391586675,Cholourpalya,neighbourhood,,,77.5497115,12.9708424,,ಚೊಳೌರು ಪಾಳ್ಯ,,,,,,,,,,,,,,,,,,,,,,,15,1,2.3,40000,8.5
node/7391606106,K H Ranganath Colony,neighbourhood,,,77.5581551,12.9641406,,ಕೆ ಎಚ್ ರಂಗನಾಥ ಕಾಲೋನಿ,,,,,,,,,,,,,,,,,,,,,,,14,6,2.95,60000,9.1
node/7413376559,Indiranagar,neighbourhood,,,77.5452778,12.9962979,,ಇಂದಿರನಾಗರ,,,,,,,,,,,,,,,,,,,,,,,8,8,4.96,60000,6.8
node/7447968437,Lakshmi Devi Nagar,neighbourhood,,,77.527197,13.0161192,,ಲಕ್ಷ್ಮೀದೇವಿ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,6,6,1.03,60000,5.1
node/7448029534,Pottery Town,neighbourhood,,,77.6079476,13.001385,,ಪಾಟರಿ ಟೌನ್,,,,,,,,,,,,,,,,,,,,,,,9,1,2.83,20000,7.5
node/7448029535,ITI Layout,neighbourhood,,,77.6046672,13.004908,,ಐಟಿಐ ಲೇಔಟ್,,,,,,,,,,,,,,,,,,,,,,,3,5,3.14,80000,9.0
node/7448713682,Langford Town,neighbourhood,,,77.6037312,12.957998,,ಲ್ಯಾಂಗ್‌ಫಾರ್ಡ್ ಟೌನ್,,,,,,,,,,,,,,,,,,,,,,,12,3,3.37,75000,9.3
node/7617355938,Kodichikkanahalli,neighbourhood,,,77.6124269,12.8966996,,ಕೊಡಿಚಿಕ್ಕನಹಳ್ಳಿ,,,,,,,,,,,,,,,,,,,,,,,12,2,0.91,20000,5.2
node/7617355940,,neighbourhood,,,77.5929809,12.861385,,,,,,,,,,,,,,,,,,,,,,,,,4,10,3.45,30000,7.2
node/7658290106,Madhav Nagar,neighbourhood,,,77.5773021,12.9851431,,ಮಾಧವ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,5,1,3.33,50000,8.1
node/7658290169,Kacharakanahalli,neighbourhood,,,77.6309556,13.0215678,,ಕಚರಕನಹಳ್ಳಿ,,,,,,,,,,,,,,,,,,,,,,,8,5,1.11,15000,9.1
node/7658457889,Sharadhanagar,neighbourhood,,,77.5763941,13.0942392,,ಶಾರದನಗರ,,,,,,,,,,,,,,,,,,,,,,,10,4,3.3,60000,9.4
node/7890840023,Ketamaranahalli,neighbourhood,,,77.5519539,13.0009723,,ಕೆತಮಾರನಹಳ್ಳಿ,,,,,,,,,,,,,,,,,,,,,,,4,9,4.58,20000,7.6
node/7944583325,Rajajinagar 4th Block,neighbourhood,,,77.5571278,12.9874184,,ರಾಜಾಜಿನಗರ ೪ನೇ ಬ್ಲಾಕ್,,,,,,,,,,,,,,,,,,,,,,,5,1,2.0,50000,6.5
node/7944583327,Rajajinagar 2nd Block,neighbourhood,,,77.5532988,12.9946609,,ರಾಜಾಜಿನಗರ ೨ನೇ ಬ್ಲಾಕ್,,,,,,,,,,,,,,,,,,,,,,,11,8,2.84,30000,8.9
node/7944634960,JC Nagar,neighbourhood,,,77.5388039,13.0040406,,ಜೆಸಿ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,12,8,4.12,40000,8.7
node/7944634961,Saneguruvanahalli,neighbourhood,,,77.5413847,12.9893621,,ಸನೆಗುರುವನಹಳ್ಳಿ,,,,,,,,,,,,,,,,,,,,,,,8,6,0.79,60000,4.4
node/7944634962,Shivanahalli,neighbourhood,,,77.5467906,12.9879221,,ಶಿವನಹಳ್ಳಿ,,,,,,,,Shivanagara,,,,,,,,,,,,,,,10,4,3.94,60000,6.7
node/7984684415,Sudhama Nagara,neighbourhood,,,77.5881475,12.957551,,ಸುಧಮ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,15,8,3.86,75000,8.3
node/8240244513,Kempegowda Layout,neighbourhood,,,77.5264728,13.0007892,,,,,,,,,,,,,,,,,,,,,,,,,15,3,2.48,30000,7.0
node/8240257841,Dubasi Palya,neighbourhood,,,77.4966896,12.9295126,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1.1,15000,4.4
node/8302741281,Maruthi Nagara,neighbourhood,,,77.5811309,13.0574738,,ಮಾರುತಿ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,12,9,2.18,30000,4.2
node/8302741288,Rajiv Gandhi Nagar,neighbourhood,,,77.5838453,13.0702555,,ರಾಜೀವ್ ಗಾಂಧಿ ನಗರ,,,,,,,,,,,,,,,,,,,,,correct name?,,7,9,1.46,50000,4.8
node/8320252560,Roopena Agrahara,neighbourhood,,,77.6238263,12.91064,,ರೂಪೇನ ಅಗ್ರಹಾರ,,,,,,,,,,,,,,,,,,,,,,,13,6,3.76,50000,4.1
node/8377203851,Canara Bank Layout,neighbourhood,,,77.5783554,13.068572,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0.65,40000,6.4
node/8442191514,Jooganahalli,neighbourhood,,,77.5559972,12.9927527,,ಜೂಗನಹಳ್ಳಿ,,,,,,,,,,,,,,,,,,,,,,,6,5,0.38,50000,4.6
node/8526697566,Nagayana Palya,neighbourhood,,,77.6373339,13.0017718,,ನಾಗಾಯನ ಪಾಳ್ಯ,,,,,,,,,,,,,,,,,,,,,,,10,8,2.64,20000,5.4
node/8526697567,Sathyanagara,neighbourhood,,,77.639603,12.9996366,,ಸತ್ಯನಗರ,,,,,,,,,,,,,,,,,,,Sathya Nagar,,,,4,9,2.86,20000,6.8
node/8699676979,Gattigere Extension,neighbourhood,,,77.5255006,12.9202077,,ಗಟ್ಟಿಗೆರೆ ಬಡಾವಣೆ,,,,,,,,,,,,,,,,,,,,,,,12,4,2.02,30000,4.0
node/8699676980,Giridhama Layout,neighbourhood,,,77.5281673,12.9186123,,,,,,,,,,,,,,,,,,,,,,,,,15,7,4.42,75000,8.4
node/8699676981,Aditya Layout,neighbourhood,,,77.5249278,12.9266771,,,,,,,,,,,,,,,,,,,,,,,,,6,10,3.74,80000,7.7
node/8699676982,Marappa Layout,neighbourhood,,,77.5232906,12.9292632,,,,,,,,,,,,,,,,,,,,,,,,,4,6,4.85,50000,5.9
node/8699676983,Javaranadoddi,neighbourhood,,,77.5233292,12.9309948,,ಜವರನದೊಡ್ಡಿ,,,,,,,,,,,,,,,,,,,,,,,10,5,1.29,50000,7.4
node/8699676984,Ideal Homes Layout,neighbourhood,,,77.5182504,12.9273325,,,,,,,,,,,,,,,,,,,,,,,,,6,10,2.41,80000,6.7
node/8699676985,BEML Layout 3rd Stage,neighbourhood,,,77.5202202,12.9196528,,,,,,,,,,,,,,,,,,,,,,,,,3,8,3.43,80000,9.4
node/8699676986,BEML Layout 5th Stage,neighbourhood,,,77.5209058,12.9083587,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3.17,40000,9.0
node/8699676987,Krishna Garden Layout,neighbourhood,,,77.506908,12.9132852,,,,,,,,,,,,,,,கிருஷ்ணா கார்டன் லேஅவுட்,,,,,,,,,,9,9,2.88,15000,5.8
node/8699676988,Concorde Layout,neighbourhood,,,77.5093729,12.9071376,,,,,,,,,,,,,,,,,,,,,,,,,13,7,1.34,75000,4.5
node/8700678298,BHEL Layout,neighbourhood,,,77.5092496,12.9184375,,,,,,,,,,,,,,,,,,,,,,,,,12,8,1.97,15000,5.1
node/8700678299,BEML Layout 7th Phase,neighbourhood,,,77.4982509,12.9143909,,,,,,,,,,,,,,,,,,,,,,,,,8,1,4.97,80000,6.0
node/8700678300,Kodipalya,neighbourhood,,,77.4871294,12.9004224,,ಕೋಡಿಪಾಳ್ಯ,,,,,,,,,,,,,,,,,,,,,,,11,1,3.68,80000,7.5
node/8711415095,Halagevaderahalli,neighbourhood,,,77.5142194,12.9216416,,,,,,,,,,,,,,,,,,,,,,,,,15,7,4.17,30000,8.1
node/8711415096,Nobo Nagar,neighbourhood,,,77.5962356,12.8679232,,,,,,,,,,,,,,,நோபோ நகர்,,,,,,,,,,4,9,0.86,30000,5.9
node/8711415097,Reflex Layout,neighbourhood,,,77.5066931,12.9053658,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.97,20000,8.8
node/8711415098,"Banashankari 6th Stage, 11th Block",neighbourhood,,,77.5096707,12.901464,,,,,,,,,,,,,,,,,,,,,,,,,12,8,2.45,60000,8.3
node/8989627050,Arab Lines,neighbourhood,,,77.6060861,12.9653743,,,,,,,,,,,,അറബ് ലൈൻസ്,,,,,,,,,,,Is this name only used historically?,,15,6,2.72,15000,7.7
node/9161008292,KHB Colony,neighbourhood,,,77.5342619,12.9844493,,ಕೆ ಎಚ್ ಬಿ ಕಾಲೋನಿ,,,,,,,,,,,,,,,,,,,,,,,4,8,3.48,20000,5.5
node/9482743546,Langford Gardens,neighbourhood,,,77.598018,12.9631709,,,,,,,,,,,,,,,,,,,,,,,,,11,3,3.5,15000,4.6
node/9532859000,Akkithimmanahalli,neighbourhood,,,77.5954485,12.9598852,,ಅಕ್ಕಿತಿಮ್ಮನಹಳ್ಳಿ,,,,,,,,,,,,,,,,,,,,,,,4,5,3.51,50000,4.7
node/9666477529,Sindhi Colony,neighbourhood,,,77.6165816,12.9946318,,ಸಿಂಧಿ ಕಾಲೋನಿ,,,,,,,,,,,,,,,,,,,,,,,13,3,1.85,60000,7.8
node/9688306946,Teacher's Colony,neighbourhood,,,77.5151646,12.9561107,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0.77,15000,6.5
node/9690178283,Nrupatunga Nagar,neighbourhood,,,77.5098485,12.9570936,,ನೃಪತುಂಗ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,13,10,0.71,50000,6.2
node/9779286668,Kaverappa Layout,neighbourhood,,,77.5945915,12.9907651,,ಕಾವೇರಪ್ಪ ಲೇಔಟ್,,,,,,,,Kaveriappa Layout,,,,,,,,,,,,,,,3,1,2.75,30000,8.1
node/9780918392,Nagapura,neighbourhood,,,77.5462675,13.0023468,,ನಾಗಪುರ,,,,,,,,,,,,,நாகபுரா,,,,,,,,,,15,4,4.42,15000,8.2
node/9790284732,Koramangala 8th Block,neighbourhood,,,77.617338,12.9408685,,,,,,,,,,,,,,,,,,,,,,,,,11,4,4.79,80000,6.5
node/9790284747,Koramangala 5th Block,neighbourhood,,,77.6189768,12.9348429,,,,,,,,,,,,,,,,,,,,,,,,,15,6,3.72,50000,5.9
node/9790284766,Koramangala 6th Block,neighbourhood,,,77.6238477,12.9390255,,,,,,,Koramangala,,,,,,,,,,,,,,,,,,15,4,4.24,40000,8.8
node/9790284767,Koramangala 4th Block,neighbourhood,,,77.6294052,12.9327778,,,,,,,Koramangala,,,,,,,,,,,,,,,,,,10,7,4.03,80000,5.0
node/9790284768,Koramangala 3rd Block,neighbourhood,,,77.6254034,12.9282918,,ಕೋರಮಂಗಲ ೩ನೇ ಬ್ಲಾಕ್,,,,,Koramangala,,,,,,,,,,,,,,,,,,13,1,0.74,40000,7.7
node/9790284784,Koramangala 1st Block,neighbourhood,,,77.6327822,12.9277245,,ಕೋರಮಂಗಲ ೧ನೇ ಬ್ಲಾಕ್,,,,,Koramangala,,,,,,,,,,,,,,,,,,11,10,1.25,50000,4.1
node/9804317172,Rudrappa Garden,neighbourhood,,,77.6183251,12.9569446,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4.18,75000,4.4
node/9804317186,Anglo-Indian Quarters,neighbourhood,,,77.6136258,12.9634244,,,,,,,,,,,,,,,,,,,,,,,,,15,7,0.45,50000,9.4
node/9811371625,Corporation Colony,neighbourhood,,,77.6295796,12.9822565,,ಕಾರ್ಪೊರೇಷನ್ ಕಾಲೋನಿ,,,,,,,,,,,,,,,,,,,,,Name of residential area,,9,3,1.56,15000,9.4
node/9828605791,SBI Colony,neighbourhood,,,77.6325354,12.9259181,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.79,15000,7.0
node/9836494348,JCR Layout,neighbourhood,,,77.7043284,12.933134,,,,,,,,,,,,,,,,,,,,,,,,,10,3,1.49,60000,6.7
node/9851002442,Williams Town,neighbourhood,,,77.6067556,12.9991567,,,,,,,,,,,,,,,,,,,,,,,,,10,4,1.21,60000,6.5
node/9851225180,Vijaya Bank Layout,neighbourhood,,,77.6077625,12.8929425,,,,,,,,,,,,,,,,,,,,,,,,,9,1,3.02,20000,4.7
node/9851292486,Byatarayanapura,neighbourhood,,,77.591967,13.0666526,,ಬ್ಯಾಟರಾಯನಪುರ,,,,,,,,,,,,,,,,,,,,,,,9,1,2.25,50000,5.0
node/9876035840,Meenakshi Layout,neighbourhood,,,77.7244484,12.9546256,,ಮೀನಾಕ್ಷಿ ಬಡಾವಣೆ,,,,,,,,,,,,,,,,,,,,,,,5,3,2.56,15000,7.0
